REGION,COUNTRYNAME,STARTYEAR,STARTMONTH,PPT,TMAX,SOILMOISTURE,LOCUSTPRESENT,IS_RAINY_SEASON,IS_HOT_SEASON,PPT_TMAX_RATIO,SOILMOISTURE_TMAX_INTERACTION,PPT_CATEGORY,TMAX_CATEGORY,SOILMOISTURE_CATEGORY,LOCUST_RISK_SCORE
0.22448979591836735,0.30215319449346983,1985,1,40.4,9.08,0.7,0,0,0,4.007936507936508,6.356,Medium,Low,Medium,19.094
0.025,0.30215319449346983,1985,1,44.5,11.85,39.1,0,0,0,3.463035019455253,463.335,Medium,Low,High,33.085
0.22448979591836735,0.30215319449346983,1985,1,21.0,14.79,0.1,0,0,0,1.3299556681443954,1.479,Medium,Low,Low,12.866999999999999
0.525,0.30215319449346983,1985,1,47.0,9.32,1.3,0,0,0,4.554263565891473,12.116000000000001,Medium,Low,Medium,21.986
0.525,0.30215319449346983,1985,1,13.9,14.76,0.1,0,0,0,0.8819796954314721,1.476,Medium,Low,Low,10.017999999999999
0.1111111111111111,0.30215319449346983,1985,1,101.6,9.43,100.0,0,0,0,9.741131351869607,943.0,High,Low,High,73.469
0.18421052631578946,0.11668145519077196,1985,1,0.0,20.39,0.0,0,0,0,0.0,0.0,Low,Low,Low,6.117
0.10256410256410256,0.11668145519077196,1985,1,29.9,19.04,0.0,0,0,0,1.4920159680638723,0.0,Medium,Low,Low,17.672
0.12195121951219512,0.44763670064874883,1985,1,0.9,17.95,0.0,0,0,0,0.0474934036939314,0.0,Low,Low,Low,5.745
0.023809523809523808,0.13388734995383195,1985,1,0.0,34.52,16.2,0,0,0,0.0,559.224,Low,High,Medium,15.216
0.22448979591836735,0.30215319449346983,1985,1,75.4,8.62,16.8,0,0,0,7.8378378378378395,144.816,High,Low,Medium,37.786
0.07142857142857142,0.30215319449346983,1985,1,53.4,10.5,24.6,0,0,0,4.643478260869565,258.3,High,Low,High,31.889999999999997
0.11363636363636363,0.30215319449346983,1985,1,56.8,7.75,44.4,0,0,0,6.491428571428571,344.09999999999997,High,Low,High,38.364999999999995
0.1111111111111111,0.30215319449346983,1985,1,157.8,11.27,100.0,0,0,0,12.860635696821518,1127.0,High,Low,High,96.501
0.23076923076923078,0.30215319449346983,1985,1,52.3,8.71,11.1,0,0,0,5.386199794026775,96.68100000000001,High,Low,Medium,26.863
0.1111111111111111,0.30215319449346983,1985,1,146.8,10.53,100.0,0,0,0,12.732003469210756,1053.0,High,Low,High,91.879
0.09090909090909091,0.30215319449346983,1985,1,186.4,12.97,100.0,0,0,0,13.3428775948461,1297.0,High,Low,High,108.45100000000001
0.05,0.05,1985,1,148.1,9.89,100.0,0,0,0,13.59963269054178,989.0,High,Low,High,92.207
0.1111111111111111,0.30215319449346983,1985,1,238.4,10.57,100.0,0,0,0,20.605012964563528,1057.0,High,Low,High,128.531
0.0851063829787234,0.015810276679841896,1985,1,1.1,16.34,0.1,0,0,0,0.06343713956170705,1.6340000000000001,Low,Low,Low,5.372000000000001
0.10638297872340426,0.14705882352941177,1985,1,17.4,19.69,0.1,0,0,0,0.8409859835669404,1.9690000000000003,Medium,Low,Low,12.897
0.23333333333333334,0.44763670064874883,1985,1,0.0,27.6,0.4,0,0,0,0.0,11.040000000000001,Low,Low,Low,8.399999999999999
0.45121951219512196,0.44763670064874883,1985,1,0.0,26.74,0.4,0,0,0,0.0,10.696,Low,Low,Low,8.141999999999998
0.9077568134171907,0.46442382057231246,1985,1,11.3,25.41,0.1,0,0,0,0.42786823173040517,2.5410000000000004,Medium,Low,Low,12.173
0.09523809523809523,0.30215319449346983,1985,1,29.5,8.57,3.1,0,0,0,3.082549634273772,26.567,Medium,Low,Medium,15.301
0.23529411764705882,0.30215319449346983,1985,1,0.0,21.43,0.0,0,0,0,0.0,0.0,Low,Low,Low,6.428999999999999
0.29411764705882354,0.30215319449346983,1985,1,8.5,15.57,0.0,0,0,0,0.5129752564876282,0.0,Medium,Low,Low,8.071000000000002
0.6785714285714286,0.30215319449346983,1985,1,0.0,19.29,0.0,0,0,0,0.0,0.0,Low,Low,Low,5.787
0.04878048780487805,0.30215319449346983,1985,1,65.9,7.66,100.0,0,0,0,7.609699769053118,766.0,High,Low,High,58.658
0.2962962962962963,0.30215319449346983,1985,1,16.1,15.91,0.1,0,0,0,0.9520993494973389,1.5910000000000002,Medium,Low,Low,11.243
0.2857142857142857,0.8593903638151426,1985,1,1.3,23.48,0.0,0,0,0,0.05310457516339869,0.0,Low,Low,Low,7.564
0.22,0.44763670064874883,1985,1,20.5,21.06,2.2,0,0,0,0.929283771532185,46.332,Medium,Low,Medium,15.178
0.24489795918367346,0.13225806451612904,1985,1,25.1,13.64,0.1,0,0,0,1.71448087431694,1.364,Medium,Low,Low,14.162
0.07317073170731707,0.13225806451612904,1985,1,72.8,14.07,100.0,0,0,0,4.8307896483078965,1407.0,High,Low,High,63.341
0.09803921568627451,0.035211267605633804,1985,1,14.7,27.64,0.1,0,0,0,0.513268156424581,2.7640000000000002,Medium,Low,Low,14.202
0.0425531914893617,0.035211267605633804,1985,1,7.1,29.23,0.0,0,0,0,0.23486602712537213,0.0,Medium,Medium,Low,11.609
0.11764705882352941,0.6590296495956873,1985,1,0.0,33.94,2.9,0,0,0,0.0,98.42599999999999,Low,High,Medium,11.051999999999998
0.5512820512820513,0.11668145519077196,1985,1,0.0,21.15,0.0,0,0,0,0.0,0.0,Low,Low,Low,6.345
0.06976744186046512,0.11668145519077196,1985,1,0.0,25.12,0.0,0,0,0,0.0,0.0,Low,Low,Low,7.536
0.02564102564102564,0.11668145519077196,1985,1,0.0,19.13,0.0,0,0,0,0.0,0.0,Low,Low,Low,5.739
0.05,0.13225806451612904,1985,1,38.9,13.79,2.3,0,0,0,2.630155510480054,31.716999999999995,Medium,Low,Medium,20.387
0.38666666666666666,0.20908273381294964,1985,1,0.7,25.55,0.0,0,0,0,0.026365348399246702,0.0,Low,Low,Low,7.945
0.6120689655172413,0.20908273381294964,1985,1,19.3,20.94,0.1,0,0,0,0.8796718322698268,2.0940000000000003,Medium,Low,Low,14.032
0.5444444444444444,0.20908273381294964,1985,1,0.9,26.15,0.0,0,0,0,0.03314917127071824,0.0,Low,Low,Low,8.204999999999998
0.16666666666666666,0.20908273381294964,1985,1,0.4,25.53,0.1,0,0,0,0.015077271013946476,2.5530000000000004,Low,Low,Low,7.849
0.4457831325301205,0.20908273381294964,1985,1,0.4,23.17,0.2,0,0,0,0.016549441456350848,4.634,Low,Low,Low,7.171
0.14814814814814814,0.20908273381294964,1985,1,0.2,24.72,0.1,0,0,0,0.007776049766718507,2.472,Low,Low,Low,7.526
0.4578313253012048,0.20908273381294964,1985,1,0.3,27.74,0.0,0,0,0,0.010438413361169102,0.0,Low,Low,Low,8.441999999999998
0.11538461538461539,0.20908273381294964,1985,1,0.5,23.17,0.5,0,0,0,0.02068680182043856,11.585,Low,Low,Low,7.301000000000001
0.25396825396825395,0.20908273381294964,1985,1,0.3,25.37,0.1,0,0,0,0.011376564277588168,2.5370000000000004,Low,Low,Low,7.761
0.2698412698412698,0.20908273381294964,1985,1,0.9,24.8,0.0,0,0,0,0.03488372093023256,0.0,Low,Low,Low,7.8
0.025,0.13225806451612904,1985,1,68.2,15.65,100.0,0,0,0,4.096096096096097,1565.0,High,Low,High,61.975
